,Region,Domain,Facility_ID
3063,Havlíčkův Brod,Optometrista,40186
3064,Havlíčkův Brod,ortopedie a traumatologie pohybového ústrojí,2941
3065,Havlíčkův Brod,ortopedie a traumatologie pohybového ústrojí,18749
3066,Havlíčkův Brod,ortopedie a traumatologie pohybového ústrojí,18750
3067,Havlíčkův Brod,ortopedie a traumatologie pohybového ústrojí,28589
3068,Havlíčkův Brod,ortopedie a traumatologie pohybového ústrojí,43772
3069,Havlíčkův Brod,ortopedie a traumatologie pohybového ústrojí,55412
3070,Havlíčkův Brod,ortopedie a traumatologie pohybového ústrojí,55413
3071,Havlíčkův Brod,ortopedie a traumatologie pohybového ústrojí,55421
3072,Havlíčkův Brod,ortopedie a traumatologie pohybového ústrojí,58056
3073,Havlíčkův Brod,ortopedie a traumatologie pohybového ústrojí,58057
3074,Havlíčkův Brod,ortopedie a traumatologie pohybového ústrojí,58059
3075,Havlíčkův Brod,ortopedie a traumatologie pohybového ústrojí,58060
3076,Havlíčkův Brod,ortopedie a traumatologie pohybového ústrojí,60396
3077,Havlíčkův Brod,ortopedie a traumatologie pohybového ústrojí,60397
3078,Havlíčkův Brod,praktické lékařství pro děti a dorost,92
3079,Havlíčkův Brod,praktické lékařství pro děti a dorost,15820
3080,Havlíčkův Brod,praktické lékařství pro děti a dorost,15821
3081,Havlíčkův Brod,praktické lékařství pro děti a dorost,15823
3082,Havlíčkův Brod,praktické lékařství pro děti a dorost,15824
3083,Havlíčkův Brod,praktické lékařství pro děti a dorost,17024
3084,Havlíčkův Brod,praktické lékařství pro děti a dorost,17025
3085,Havlíčkův Brod,praktické lékařství pro děti a dorost,21446
3086,Havlíčkův Brod,praktické lékařství pro děti a dorost,21447
3087,Havlíčkův Brod,praktické lékařství pro děti a dorost,23364
3088,Havlíčkův Brod,praktické lékařství pro děti a dorost,23365
3089,Havlíčkův Brod,praktické lékařství pro děti a dorost,23739
3090,Havlíčkův Brod,praktické lékařství pro děti a dorost,23740
3091,Havlíčkův Brod,praktické lékařství pro děti a dorost,24791
3092,Havlíčkův Brod,praktické lékařství pro děti a dorost,24792
3093,Havlíčkův Brod,praktické lékařství pro děti a dorost,26389
3094,Havlíčkův Brod,praktické lékařství pro děti a dorost,26390
3095,Havlíčkův Brod,praktické lékařství pro děti a dorost,30520
3096,Havlíčkův Brod,praktické lékařství pro děti a dorost,30521
3097,Havlíčkův Brod,praktické lékařství pro děti a dorost,30522
3098,Havlíčkův Brod,praktické lékařství pro děti a dorost,30523
3099,Havlíčkův Brod,praktické lékařství pro děti a dorost,31161
3100,Havlíčkův Brod,praktické lékařství pro děti a dorost,31162
3101,Havlíčkův Brod,praktické lékařství pro děti a dorost,31177
3102,Havlíčkův Brod,praktické lékařství pro děti a dorost,31178
3103,Havlíčkův Brod,praktické lékařství pro děti a dorost,31741
3104,Havlíčkův Brod,praktické lékařství pro děti a dorost,31742
3105,Havlíčkův Brod,praktické lékařství pro děti a dorost,36043
3106,Havlíčkův Brod,praktické lékařství pro děti a dorost,36044
3107,Havlíčkův Brod,praktické lékařství pro děti a dorost,36759
3108,Havlíčkův Brod,praktické lékařství pro děti a dorost,46466
3109,Havlíčkův Brod,praktické lékařství pro děti a dorost,46467
3110,Havlíčkův Brod,praktické lékařství pro děti a dorost,46468
3111,Havlíčkův Brod,praktické lékařství pro děti a dorost,46469
3112,Havlíčkův Brod,praktické lékařství pro děti a dorost,60388
3113,Havlíčkův Brod,zubní lékařství,250
3114,Havlíčkův Brod,zubní lékařství,566
3115,Havlíčkův Brod,zubní lékařství,722
3116,Havlíčkův Brod,zubní lékařství,1339
3117,Havlíčkův Brod,zubní lékařství,2068
3118,Havlíčkův Brod,zubní lékařství,2578
3119,Havlíčkův Brod,zubní lékařství,2825
3120,Havlíčkův Brod,zubní lékařství,6522
3121,Havlíčkův Brod,zubní lékařství,7654
3122,Havlíčkův Brod,zubní lékařství,8885
3123,Havlíčkův Brod,zubní lékařství,11726
3124,Havlíčkův Brod,zubní lékařství,12588
3125,Havlíčkův Brod,zubní lékařství,12630
3126,Havlíčkův Brod,zubní lékařství,13028
3127,Havlíčkův Brod,zubní lékařství,13052
3128,Havlíčkův Brod,zubní lékařství,13271
3129,Havlíčkův Brod,zubní lékařství,18487
3130,Havlíčkův Brod,zubní lékařství,20760
3131,Havlíčkův Brod,zubní lékařství,21044
3132,Havlíčkův Brod,zubní lékařství,21215
3133,Havlíčkův Brod,zubní lékařství,26479
3134,Havlíčkův Brod,zubní lékařství,28545
3135,Havlíčkův Brod,zubní lékařství,33694
3136,Havlíčkův Brod,zubní lékařství,33866
3137,Havlíčkův Brod,zubní lékařství,38781
3138,Havlíčkův Brod,zubní lékařství,39629
3139,Havlíčkův Brod,zubní lékařství,40764
3140,Havlíčkův Brod,zubní lékařství,40856
3141,Havlíčkův Brod,zubní lékařství,42811
3142,Havlíčkův Brod,zubní lékařství,44751
3143,Havlíčkův Brod,zubní lékařství,45376
3144,Havlíčkův Brod,zubní lékařství,47470
3145,Havlíčkův Brod,zubní lékařství,48266
3146,Havlíčkův Brod,zubní lékařství,49817
3147,Havlíčkův Brod,zubní lékařství,49818
3148,Havlíčkův Brod,zubní lékařství,49823
3149,Havlíčkův Brod,zubní lékařství,55401
3150,Havlíčkův Brod,zubní lékařství,55405
3151,Havlíčkův Brod,zubní lékařství,55406
3152,Havlíčkův Brod,zubní lékařství,55409
3153,Havlíčkův Brod,zubní lékařství,55410
3154,Havlíčkův Brod,zubní lékařství,55411
3155,Havlíčkův Brod,zubní lékařství,55417
3156,Havlíčkův Brod,zubní lékařství,55427
3157,Havlíčkův Brod,zubní lékařství,55428
3158,Havlíčkův Brod,zubní lékařství,55429
3159,Havlíčkův Brod,zubní lékařství,55431
3160,Havlíčkův Brod,zubní lékařství,55432
3161,Havlíčkův Brod,zubní lékařství,55433
3162,Havlíčkův Brod,zubní lékařství,55434
3163,Havlíčkův Brod,zubní lékařství,55435
3164,Havlíčkův Brod,zubní lékařství,55436
3165,Havlíčkův Brod,zubní lékařství,58055
3166,Havlíčkův Brod,zubní lékařství,58097
3167,Hodonín,Dentální hygienistka,1065
3168,Hodonín,Dentální hygienistka,3080
3169,Hodonín,Dentální hygienistka,6067
3170,Hodonín,Dentální hygienistka,15012
3171,Hodonín,Dentální hygienistka,15138
3172,Hodonín,Dentální hygienistka,19806
3173,Hodonín,Dentální hygienistka,26552
3174,Hodonín,Dentální hygienistka,35025
3175,Hodonín,dětské lékařství,22675
3176,Hodonín,dětské lékařství,22676
3177,Hodonín,dětské lékařství,22831
3178,Hodonín,dětské lékařství,22833
3179,Hodonín,dětské lékařství,22835
3180,Hodonín,dětské lékařství,59941
3181,Hodonín,dětské lékařství,59942
3182,Hodonín,dětské lékařství,59943
3183,Hodonín,dětské lékařství,60009
3184,Hodonín,dětské lékařství,60010
3185,Hodonín,dětské lékařství,60011
3186,Hodonín,Fyzioterapeut,1337
3187,Hodonín,Fyzioterapeut,7543
3188,Hodonín,Fyzioterapeut,10141
3189,Hodonín,Fyzioterapeut,10142
3190,Hodonín,Fyzioterapeut,10143
3191,Hodonín,Fyzioterapeut,10144
3192,Hodonín,Fyzioterapeut,10149
3193,Hodonín,Fyzioterapeut,10150
3194,Hodonín,Fyzioterapeut,10151
3195,Hodonín,Fyzioterapeut,10152
3196,Hodonín,Fyzioterapeut,11523
3197,Hodonín,Fyzioterapeut,13907
3198,Hodonín,Fyzioterapeut,13908
3199,Hodonín,Fyzioterapeut,14493
3200,Hodonín,Fyzioterapeut,18539
3201,Hodonín,Fyzioterapeut,18540
3202,Hodonín,Fyzioterapeut,22677
3203,Hodonín,Fyzioterapeut,22678
3204,Hodonín,Fyzioterapeut,22679
3205,Hodonín,Fyzioterapeut,23885
3206,Hodonín,Fyzioterapeut,26721
3207,Hodonín,Fyzioterapeut,43521
3208,Hodonín,Fyzioterapeut,43522
3209,Hodonín,Fyzioterapeut,43534
3210,Hodonín,Fyzioterapeut,48654
3211,Hodonín,Fyzioterapeut,51414
3212,Hodonín,Fyzioterapeut,53049
3213,Hodonín,Fyzioterapeut,59929
3214,Hodonín,Fyzioterapeut,59930
3215,Hodonín,Fyzioterapeut,60038
3216,Hodonín,chirurgie,770
3217,Hodonín,chirurgie,9483
3218,Hodonín,chirurgie,16373
3219,Hodonín,chirurgie,16374
3220,Hodonín,chirurgie,16921
3221,Hodonín,chirurgie,16922
3222,Hodonín,chirurgie,29689
3223,Hodonín,chirurgie,35308
3224,Hodonín,chirurgie,45661
3225,Hodonín,chirurgie,59951
3226,Hodonín,chirurgie,59952
3227,Hodonín,chirurgie,59953
3228,Hodonín,chirurgie,60018
3229,Hodonín,chirurgie,60019
3230,Hodonín,chirurgie,60020
3231,Hodonín,kardiologie,10432
3232,Hodonín,kardiologie,10434
3233,Hodonín,kardiologie,35528
3234,Hodonín,kardiologie,48771
3235,Hodonín,kardiologie,59956
3236,Hodonín,kardiologie,60021
3237,Hodonín,Optometrista,6075
3238,Hodonín,Optometrista,6076
3239,Hodonín,Optometrista,9796
3240,Hodonín,Optometrista,14359
3241,Hodonín,Optometrista,14723
3242,Hodonín,Optometrista,28718
3243,Hodonín,Optometrista,31853
3244,Hodonín,Optometrista,59992
3245,Hodonín,ortopedie a traumatologie pohybového ústrojí,2517
3246,Hodonín,ortopedie a traumatologie pohybového ústrojí,16383
3247,Hodonín,ortopedie a traumatologie pohybového ústrojí,18537
3248,Hodonín,ortopedie a traumatologie pohybového ústrojí,18538
3249,Hodonín,ortopedie a traumatologie pohybového ústrojí,24105
3250,Hodonín,ortopedie a traumatologie pohybového ústrojí,27258
3251,Hodonín,ortopedie a traumatologie pohybového ústrojí,27416
3252,Hodonín,ortopedie a traumatologie pohybového ústrojí,40585
3253,Hodonín,ortopedie a traumatologie pohybového ústrojí,50026
3254,Hodonín,ortopedie a traumatologie pohybového ústrojí,59918
3255,Hodonín,ortopedie a traumatologie pohybového ústrojí,59919
3256,Hodonín,ortopedie a traumatologie pohybového ústrojí,59923
3257,Hodonín,ortopedie a traumatologie pohybového ústrojí,59924
3258,Hodonín,ortopedie a traumatologie pohybového ústrojí,59967
3259,Hodonín,ortopedie a traumatologie pohybového ústrojí,59968
3260,Hodonín,praktické lékařství pro děti a dorost,4303
3261,Hodonín,praktické lékařství pro děti a dorost,5186
3262,Hodonín,praktické lékařství pro děti a dorost,5187
3263,Hodonín,praktické lékařství pro děti a dorost,7810
3264,Hodonín,praktické lékařství pro děti a dorost,9608
3265,Hodonín,praktické lékařství pro děti a dorost,14564
3266,Hodonín,praktické lékařství pro děti a dorost,16207
3267,Hodonín,praktické lékařství pro děti a dorost,16268
3268,Hodonín,praktické lékařství pro děti a dorost,16686
3269,Hodonín,praktické lékařství pro děti a dorost,17073
3270,Hodonín,praktické lékařství pro děti a dorost,18469
3271,Hodonín,praktické lékařství pro děti a dorost,18542
3272,Hodonín,praktické lékařství pro děti a dorost,18543
3273,Hodonín,praktické lékařství pro děti a dorost,22830
3274,Hodonín,praktické lékařství pro děti a dorost,22832
3275,Hodonín,praktické lékařství pro děti a dorost,22834
3276,Hodonín,praktické lékařství pro děti a dorost,24268
3277,Hodonín,praktické lékařství pro děti a dorost,25361
3278,Hodonín,praktické lékařství pro děti a dorost,30222
3279,Hodonín,praktické lékařství pro děti a dorost,30274
3280,Hodonín,praktické lékařství pro děti a dorost,30275
3281,Hodonín,praktické lékařství pro děti a dorost,30505
3282,Hodonín,praktické lékařství pro děti a dorost,33385
3283,Hodonín,praktické lékařství pro děti a dorost,35920
3284,Hodonín,praktické lékařství pro děti a dorost,35983
3285,Hodonín,praktické lékařství pro děti a dorost,39543
3286,Hodonín,praktické lékařství pro děti a dorost,39544
3287,Hodonín,praktické lékařství pro děti a dorost,42851
3288,Hodonín,praktické lékařství pro děti a dorost,45586
3289,Hodonín,praktické lékařství pro děti a dorost,45587
3290,Hodonín,praktické lékařství pro děti a dorost,46116
3291,Hodonín,praktické lékařství pro děti a dorost,46387
3292,Hodonín,praktické lékařství pro děti a dorost,46388
3293,Hodonín,praktické lékařství pro děti a dorost,48773
3294,Hodonín,praktické lékařství pro děti a dorost,48774
3295,Hodonín,praktické lékařství pro děti a dorost,51424
3296,Hodonín,praktické lékařství pro děti a dorost,51425
3297,Hodonín,praktické lékařství pro děti a dorost,53050
3298,Hodonín,praktické lékařství pro děti a dorost,53052
3299,Hodonín,praktické lékařství pro děti a dorost,53054
3300,Hodonín,praktické lékařství pro děti a dorost,53057
3301,Hodonín,praktické lékařství pro děti a dorost,53058
3302,Hodonín,praktické lékařství pro děti a dorost,54137
3303,Hodonín,praktické lékařství pro děti a dorost,54140
3304,Hodonín,praktické lékařství pro děti a dorost,54141
3305,Hodonín,praktické lékařství pro děti a dorost,54142
3306,Hodonín,praktické lékařství pro děti a dorost,54144
3307,Hodonín,praktické lékařství pro děti a dorost,59973
3308,Hodonín,praktické lékařství pro děti a dorost,59974
3309,Hodonín,praktické lékařství pro děti a dorost,60028
3310,Hodonín,zubní lékařství,693
3311,Hodonín,zubní lékařství,1852
3312,Hodonín,zubní lékařství,2999
3313,Hodonín,zubní lékařství,3000
3314,Hodonín,zubní lékařství,3402
3315,Hodonín,zubní lékařství,5196
3316,Hodonín,zubní lékařství,6325
3317,Hodonín,zubní lékařství,7559
3318,Hodonín,zubní lékařství,8243
3319,Hodonín,zubní lékařství,10682
3320,Hodonín,zubní lékařství,13602
3321,Hodonín,zubní lékařství,14225
3322,Hodonín,zubní lékařství,14592
3323,Hodonín,zubní lékařství,15003
3324,Hodonín,zubní lékařství,15137
3325,Hodonín,zubní lékařství,15140
3326,Hodonín,zubní lékařství,16287
3327,Hodonín,zubní lékařství,17911
3328,Hodonín,zubní lékařství,18399
3329,Hodonín,zubní lékařství,18536
3330,Hodonín,zubní lékařství,18580
3331,Hodonín,zubní lékařství,23247
3332,Hodonín,zubní lékařství,23443
3333,Hodonín,zubní lékařství,23498
3334,Hodonín,zubní lékařství,23881
3335,Hodonín,zubní lékařství,23977
3336,Hodonín,zubní lékařství,23981
3337,Hodonín,zubní lékařství,24815
3338,Hodonín,zubní lékařství,26174
3339,Hodonín,zubní lékařství,26387
3340,Hodonín,zubní lékařství,26521
3341,Hodonín,zubní lékařství,26551
3342,Hodonín,zubní lékařství,29699
3343,Hodonín,zubní lékařství,30205
3344,Hodonín,zubní lékařství,31688
3345,Hodonín,zubní lékařství,32109
3346,Hodonín,zubní lékařství,32167
3347,Hodonín,zubní lékařství,32184
3348,Hodonín,zubní lékařství,32193
3349,Hodonín,zubní lékařství,32206
3350,Hodonín,zubní lékařství,35024
3351,Hodonín,zubní lékařství,35458
3352,Hodonín,zubní lékařství,35890
3353,Hodonín,zubní lékařství,37619
3354,Hodonín,zubní lékařství,38111
3355,Hodonín,zubní lékařství,39725
3356,Hodonín,zubní lékařství,41638
3357,Hodonín,zubní lékařství,42351
3358,Hodonín,zubní lékařství,43579
3359,Hodonín,zubní lékařství,46854
3360,Hodonín,zubní lékařství,47449
3361,Hodonín,zubní lékařství,47670
3362,Hodonín,zubní lékařství,48192
3363,Hodonín,zubní lékařství,48653
3364,Hodonín,zubní lékařství,48657
3365,Hodonín,zubní lékařství,50014
3366,Hodonín,zubní lékařství,50016
3367,Hodonín,zubní lékařství,50018
3368,Hodonín,zubní lékařství,50019
3369,Hodonín,zubní lékařství,50020
3370,Hodonín,zubní lékařství,50021
3371,Hodonín,zubní lékařství,51395
3372,Hodonín,zubní lékařství,51399
3373,Hodonín,zubní lékařství,51408
3374,Hodonín,zubní lékařství,51410
3375,Hodonín,zubní lékařství,51415
3376,Hodonín,zubní lékařství,51416
3377,Hodonín,zubní lékařství,51417
3378,Hodonín,zubní lékařství,51418
3379,Hodonín,zubní lékařství,51419
3380,Hodonín,zubní lékařství,51420
3381,Hodonín,zubní lékařství,51421
3382,Hodonín,zubní lékařství,51422
3383,Hodonín,zubní lékařství,51426
3384,Hodonín,zubní lékařství,51427
3385,Hodonín,zubní lékařství,51428
3386,Hodonín,zubní lékařství,53055
3387,Hodonín,zubní lékařství,53056
3388,Hodonín,zubní lékařství,54084
3389,Hodonín,zubní lékařství,54136
3390,Hodonín,zubní lékařství,54147
3391,Hodonín,zubní lékařství,54715
3392,Hodonín,zubní lékařství,54808
3393,Hodonín,zubní lékařství,54824
3394,Hodonín,zubní lékařství,54825
3395,Hodonín,zubní lékařství,54826
3396,Hodonín,zubní lékařství,54831
3397,Hodonín,zubní lékařství,58033
3398,Hodonín,zubní lékařství,59988
3399,Hodonín,zubní lékařství,59989
3400,Hradec Králové,Dentální hygienistka,778
3401,Hradec Králové,Dentální hygienistka,2699
3402,Hradec Králové,Dentální hygienistka,3038
3403,Hradec Králové,Dentální hygienistka,4837
3404,Hradec Králové,Dentální hygienistka,5975
3405,Hradec Králové,Dentální hygienistka,6508
3406,Hradec Králové,Dentální hygienistka,6696
3407,Hradec Králové,Dentální hygienistka,6946
3408,Hradec Králové,Dentální hygienistka,7524
3409,Hradec Králové,Dentální hygienistka,8271
3410,Hradec Králové,Dentální hygienistka,12828
3411,Hradec Králové,Dentální hygienistka,24152
3412,Hradec Králové,Dentální hygienistka,24318
3413,Hradec Králové,Dentální hygienistka,24847
3414,Hradec Králové,Dentální hygienistka,26847
3415,Hradec Králové,Dentální hygienistka,29735
3416,Hradec Králové,Dentální hygienistka,31094
3417,Hradec Králové,Dentální hygienistka,32480
3418,Hradec Králové,Dentální hygienistka,36152
3419,Hradec Králové,Dentální hygienistka,36893
3420,Hradec Králové,Dentální hygienistka,40951
3421,Hradec Králové,Dentální hygienistka,40959
3422,Hradec Králové,Dentální hygienistka,41758
3423,Hradec Králové,Dentální hygienistka,45972
3424,Hradec Králové,Dentální hygienistka,50798
3425,Hradec Králové,Dentální hygienistka,60360
3426,Hradec Králové,dětské lékařství,60256
3427,Hradec Králové,dětské lékařství,60273
3428,Hradec Králové,dětské lékařství,60332
3429,Hradec Králové,Fyzioterapeut,157
3430,Hradec Králové,Fyzioterapeut,158
3431,Hradec Králové,Fyzioterapeut,175
3432,Hradec Králové,Fyzioterapeut,676
3433,Hradec Králové,Fyzioterapeut,1361
3434,Hradec Králové,Fyzioterapeut,1362
3435,Hradec Králové,Fyzioterapeut,3572
3436,Hradec Králové,Fyzioterapeut,4053
3437,Hradec Králové,Fyzioterapeut,4363
3438,Hradec Králové,Fyzioterapeut,4823
3439,Hradec Králové,Fyzioterapeut,5447
3440,Hradec Králové,Fyzioterapeut,5977
3441,Hradec Králové,Fyzioterapeut,5978
3442,Hradec Králové,Fyzioterapeut,6270
3443,Hradec Králové,Fyzioterapeut,6314
3444,Hradec Králové,Fyzioterapeut,6364
3445,Hradec Králové,Fyzioterapeut,7359
3446,Hradec Králové,Fyzioterapeut,7360
3447,Hradec Králové,Fyzioterapeut,7509
3448,Hradec Králové,Fyzioterapeut,8827
3449,Hradec Králové,Fyzioterapeut,9861
3450,Hradec Králové,Fyzioterapeut,9939
3451,Hradec Králové,Fyzioterapeut,11206
3452,Hradec Králové,Fyzioterapeut,12680
3453,Hradec Králové,Fyzioterapeut,12916
3454,Hradec Králové,Fyzioterapeut,13863
3455,Hradec Králové,Fyzioterapeut,14364
3456,Hradec Králové,Fyzioterapeut,14484
3457,Hradec Králové,Fyzioterapeut,16368
3458,Hradec Králové,Fyzioterapeut,16987
3459,Hradec Králové,Fyzioterapeut,17671
3460,Hradec Králové,Fyzioterapeut,17672
3461,Hradec Králové,Fyzioterapeut,17676
3462,Hradec Králové,Fyzioterapeut,18095
3463,Hradec Králové,Fyzioterapeut,22574
3464,Hradec Králové,Fyzioterapeut,22576
3465,Hradec Králové,Fyzioterapeut,22910
3466,Hradec Králové,Fyzioterapeut,23546
3467,Hradec Králové,Fyzioterapeut,24852
3468,Hradec Králové,Fyzioterapeut,25283
3469,Hradec Králové,Fyzioterapeut,26113
3470,Hradec Králové,Fyzioterapeut,26724
3471,Hradec Králové,Fyzioterapeut,26766
3472,Hradec Králové,Fyzioterapeut,30265
3473,Hradec Králové,Fyzioterapeut,31207
3474,Hradec Králové,Fyzioterapeut,32145
3475,Hradec Králové,Fyzioterapeut,35354
3476,Hradec Králové,Fyzioterapeut,36096
3477,Hradec Králové,Fyzioterapeut,36215
3478,Hradec Králové,Fyzioterapeut,37230
3479,Hradec Králové,Fyzioterapeut,37231
3480,Hradec Králové,Fyzioterapeut,39583
3481,Hradec Králové,Fyzioterapeut,40171
3482,Hradec Králové,Fyzioterapeut,40321
3483,Hradec Králové,Fyzioterapeut,40576
3484,Hradec Králové,Fyzioterapeut,42920
3485,Hradec Králové,Fyzioterapeut,44947
3486,Hradec Králové,Fyzioterapeut,45207
3487,Hradec Králové,Fyzioterapeut,47612
3488,Hradec Králové,Fyzioterapeut,48501
3489,Hradec Králové,Fyzioterapeut,48502
3490,Hradec Králové,Fyzioterapeut,48504
3491,Hradec Králové,Fyzioterapeut,57576
3492,Hradec Králové,Fyzioterapeut,60202
3493,Hradec Králové,Fyzioterapeut,60284
3494,Hradec Králové,chirurgie,2299
3495,Hradec Králové,chirurgie,4046
3496,Hradec Králové,chirurgie,4342
3497,Hradec Králové,chirurgie,4343
3498,Hradec Králové,chirurgie,4344
3499,Hradec Králové,chirurgie,4358
3500,Hradec Králové,chirurgie,7766
3501,Hradec Králové,chirurgie,7811
3502,Hradec Králové,chirurgie,11482
3503,Hradec Králové,chirurgie,11483
3504,Hradec Králové,chirurgie,16904
3505,Hradec Králové,chirurgie,18217
3506,Hradec Králové,chirurgie,18221
3507,Hradec Králové,chirurgie,24830
3508,Hradec Králové,chirurgie,25278
3509,Hradec Králové,chirurgie,25280
3510,Hradec Králové,chirurgie,40993
3511,Hradec Králové,chirurgie,50819
3512,Hradec Králové,chirurgie,50857
3513,Hradec Králové,chirurgie,53897
3514,Hradec Králové,chirurgie,53955
3515,Hradec Králové,chirurgie,60231
3516,Hradec Králové,chirurgie,60232
3517,Hradec Králové,chirurgie,60307
3518,Hradec Králové,kardiologie,2430
3519,Hradec Králové,kardiologie,4039
3520,Hradec Králové,kardiologie,5497
3521,Hradec Králové,kardiologie,12623
3522,Hradec Králové,kardiologie,16798
3523,Hradec Králové,kardiologie,18149
3524,Hradec Králové,kardiologie,29963
3525,Hradec Králové,kardiologie,40992
3526,Hradec Králové,kardiologie,45596
3527,Hradec Králové,kardiologie,45938
3528,Hradec Králové,kardiologie,60218
3529,Hradec Králové,kardiologie,60296
3530,Hradec Králové,Optometrista,4846
3531,Hradec Králové,Optometrista,4847
3532,Hradec Králové,Optometrista,4849
3533,Hradec Králové,Optometrista,5121
3534,Hradec Králové,Optometrista,8236
3535,Hradec Králové,Optometrista,9107
3536,Hradec Králové,Optometrista,11832
3537,Hradec Králové,Optometrista,12740
3538,Hradec Králové,Optometrista,12742
3539,Hradec Králové,Optometrista,13256
3540,Hradec Králové,Optometrista,13431
3541,Hradec Králové,Optometrista,14073
3542,Hradec Králové,Optometrista,17100
3543,Hradec Králové,Optometrista,24844
3544,Hradec Králové,Optometrista,26768
3545,Hradec Králové,Optometrista,28807
3546,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,4348
3547,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,4349
3548,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,4350
3549,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,4361
3550,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,6317
3551,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,8270
3552,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,17773
3553,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,18032
3554,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,18211
3555,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,20470
3556,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,25210
3557,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,25279
3558,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,25281
3559,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,32420
3560,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,33727
3561,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,35730
3562,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,40991
3563,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,45533
3564,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,50101
3565,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,50794
3566,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,50851
3567,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,50932
3568,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,52584
3569,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,52589
3570,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,52592
3571,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,55741
3572,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,56984
3573,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,56985
3574,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,60242
3575,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,60243
3576,Hradec Králové,ortopedie a traumatologie pohybového ústrojí,60312
3577,Hradec Králové,praktické lékařství pro děti a dorost,2717
3578,Hradec Králové,praktické lékařství pro děti a dorost,2718
3579,Hradec Králové,praktické lékařství pro děti a dorost,4055
3580,Hradec Králové,praktické lékařství pro děti a dorost,10106
3581,Hradec Králové,praktické lékařství pro děti a dorost,17205
3582,Hradec Králové,praktické lékařství pro děti a dorost,17759
3583,Hradec Králové,praktické lékařství pro děti a dorost,18053
3584,Hradec Králové,praktické lékařství pro děti a dorost,18291
3585,Hradec Králové,praktické lékařství pro děti a dorost,23547
3586,Hradec Králové,praktické lékařství pro děti a dorost,23611
3587,Hradec Králové,praktické lékařství pro děti a dorost,24088
3588,Hradec Králové,praktické lékařství pro děti a dorost,26723
3589,Hradec Králové,praktické lékařství pro děti a dorost,26726
3590,Hradec Králové,praktické lékařství pro děti a dorost,26727
3591,Hradec Králové,praktické lékařství pro děti a dorost,30115
3592,Hradec Králové,praktické lékařství pro děti a dorost,32674
3593,Hradec Králové,praktické lékařství pro děti a dorost,34218
3594,Hradec Králové,praktické lékařství pro děti a dorost,34436
3595,Hradec Králové,praktické lékařství pro děti a dorost,37001
3596,Hradec Králové,praktické lékařství pro děti a dorost,37002
3597,Hradec Králové,praktické lékařství pro děti a dorost,37742
3598,Hradec Králové,praktické lékařství pro děti a dorost,39023
3599,Hradec Králové,praktické lékařství pro děti a dorost,43315
3600,Hradec Králové,praktické lékařství pro děti a dorost,45212
3601,Hradec Králové,praktické lékařství pro děti a dorost,46463
3602,Hradec Králové,praktické lékařství pro děti a dorost,47608
3603,Hradec Králové,praktické lékařství pro děti a dorost,47610
3604,Hradec Králové,praktické lékařství pro děti a dorost,50815
3605,Hradec Králové,praktické lékařství pro děti a dorost,50816
3606,Hradec Králové,praktické lékařství pro děti a dorost,50835
3607,Hradec Králové,praktické lékařství pro děti a dorost,50842
3608,Hradec Králové,praktické lékařství pro děti a dorost,50867
3609,Hradec Králové,praktické lékařství pro děti a dorost,52582
3610,Hradec Králové,praktické lékařství pro děti a dorost,52583
3611,Hradec Králové,praktické lékařství pro děti a dorost,60338
3612,Hradec Králové,zubní lékařství,1795
3613,Hradec Králové,zubní lékařství,2459
3614,Hradec Králové,zubní lékařství,2700
3615,Hradec Králové,zubní lékařství,2729
3616,Hradec Králové,zubní lékařství,2991
3617,Hradec Králové,zubní lékařství,3166
3618,Hradec Králové,zubní lékařství,4300
3619,Hradec Králové,zubní lékařství,5974
3620,Hradec Králové,zubní lékařství,5976
3621,Hradec Králové,zubní lékařství,6580
